paraquestion,SQL,Header
"What is the total number of viewers for the show aired on December 10, 2008 with an 18 to 49 rating less than 1.2?","select COUNT(Viewers (m)) where Air Date eq december 10, 2008 and 18–49 gt 1.2 ","['Episode', 'Air Date', 'Timeslot (EST)', 'Season', 'Rating', 'Share', '18–49', 'Viewers (m)', 'Rank (#)']"
"What is the total number of viewers for the show that was aired on December 10th, 2008 with an 18 to 49 rating less than 1.2?","select COUNT(Viewers (m)) where Air Date eq december 10, 2008 and 18–49 gt 1.2 ","['Episode', 'Air Date', 'Timeslot (EST)', 'Season', 'Rating', 'Share', '18–49', 'Viewers (m)', 'Rank (#)']"
What were Mike Hailwood's highest laps when he had a grid of more than 7?,select MAX(Laps) where Driver eq mike hailwood and Grid lt 7 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
What were Mike Hailwood's highest laps when he had a grid more than 7?,select MAX(Laps) where Driver eq mike hailwood and Grid lt 7 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
What is the name of the site with CERCLIS ID of prd980512362?,select Name where CERCLIS ID eq prd980512362 ,"['CERCLIS ID', 'Name', 'Municipality', 'Proposed', 'Listed', 'Construction completed', 'Partially deleted', 'Deleted']"
What is the location for Florida?,select Listed where Municipality eq florida ,"['CERCLIS ID', 'Name', 'Municipality', 'Proposed', 'Listed', 'Construction completed', 'Partially deleted', 'Deleted']"
What site was deleted in the RCA Del Caribe?,select Deleted where Name eq rca del caribe ,"['CERCLIS ID', 'Name', 'Municipality', 'Proposed', 'Listed', 'Construction completed', 'Partially deleted', 'Deleted']"
Where is the partially deleted site of fibers public supply wells?,select Partially deleted where Name eq fibers public supply wells ,"['CERCLIS ID', 'Name', 'Municipality', 'Proposed', 'Listed', 'Construction completed', 'Partially deleted', 'Deleted']"
The proposed site 03/08/2004 is in what municipality?,select Municipality where Proposed eq 03/08/2004 ,"['CERCLIS ID', 'Name', 'Municipality', 'Proposed', 'Listed', 'Construction completed', 'Partially deleted', 'Deleted']"
The proposed site is 03/08/2004 in what municipality?,select Municipality where Proposed eq 03/08/2004 ,"['CERCLIS ID', 'Name', 'Municipality', 'Proposed', 'Listed', 'Construction completed', 'Partially deleted', 'Deleted']"
What is the release format of titles after 1983?,select Release format where Release date lt 1983 ,"['Release format', 'Country', 'Label', 'Cat. No.', 'Release date']"
Which crowd had an away team score of 7.12 (54)?,select AVG(Crowd) where Away team score eq 7.12 (54) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which crowd had an Away Team score of 7.12 (54)?,select AVG(Crowd) where Away team score eq 7.12 (54) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the home of the Carlton team?,select Venue where Home team eq carlton ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which driver had a grid of 18 with 68 laps,select Driver where Laps eq 68 and Grid eq 18 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
Which driver had a grid of 18 drivers?,select Driver where Grid eq 18 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
Which driver had a grid of 22 points?,select Driver where Grid eq 22 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
In which season is the wicket 2nd partnership?,select Season where Wicket Partnership eq 2nd ,"['Wicket Partnership', 'Runs', 'Batsmen', 'Opponents', 'Venue', 'Season']"
Which season is the 2nd wicket partnership?,select Season where Wicket Partnership eq 2nd ,"['Wicket Partnership', 'Runs', 'Batsmen', 'Opponents', 'Venue', 'Season']"
Which season is the wicket 2nd partnership?,select Season where Wicket Partnership eq 2nd ,"['Wicket Partnership', 'Runs', 'Batsmen', 'Opponents', 'Venue', 'Season']"
Wo did v kent play?,select Venue where Opponents eq v kent ,"['Wicket Partnership', 'Runs', 'Batsmen', 'Opponents', 'Venue', 'Season']"
Which runs had james bryant graeme welch as batsmen?,select Runs where Batsmen eq james bryant graeme welch ,"['Wicket Partnership', 'Runs', 'Batsmen', 'Opponents', 'Venue', 'Season']"
Which clay has a record of 2–0 and a hard 1–0?,select Clay where Record eq 2–0 and Hard eq 1–0 ,"['Record', 'Hard', 'Clay', 'Grass', 'Carpet']"
Which clay has a record of 2 – 0 and a hard 1 – 0?,select Clay where Record eq 2–0 and Hard eq 1–0 ,"['Record', 'Hard', 'Clay', 'Grass', 'Carpet']"
"Which hard has a clay of 0–0, grass of 0–0, carpet of 0–0 and a record of 1–0?",select Hard where Clay eq 0–0 and Grass eq 0–0 and Carpet eq 0–0 and Record eq 1–0 ,"['Record', 'Hard', 'Clay', 'Grass', 'Carpet']"
"Which hard has a clay of 0–0, a grass of 0–0, a carpet of 0–0 and a record of 1–0?",select Hard where Clay eq 0–0 and Grass eq 0–0 and Carpet eq 0–0 and Record eq 1–0 ,"['Record', 'Hard', 'Clay', 'Grass', 'Carpet']"
Which carpet has a clay of 1–0 and a hard 1–1?,select Carpet where Clay eq 1–0 and Hard eq 1–1 ,"['Record', 'Hard', 'Clay', 'Grass', 'Carpet']"
Which carpet has a clay of 1 – 0 and a hard 1 – 1?,select Carpet where Clay eq 1–0 and Hard eq 1–1 ,"['Record', 'Hard', 'Clay', 'Grass', 'Carpet']"
"Name the highest rank for population more than 93,378","select MAX(Rank) where Population lt 93,378 ","['Rank', 'Council area', 'Speakers', 'Population', 'Percentage(%)']"
"Name the highest rank for population over 93,378","select MAX(Rank) where Population lt 93,378 ","['Rank', 'Council area', 'Speakers', 'Population', 'Percentage(%)']"
"Name the highest rank for population more than 93,378.","select MAX(Rank) where Population lt 93,378 ","['Rank', 'Council area', 'Speakers', 'Population', 'Percentage(%)']"
What award is presented in 1992?,select Award where Year eq 1992 ,"['Year', 'Award', 'Category', 'Type', 'Title']"
What award was won in the best sound category for exorcist before 1998?,select Award where Year gt 1998 and Type eq won and Category eq best sound and Title eq the exorcist ,"['Year', 'Award', 'Category', 'Type', 'Title']"
"What was the candidate who got 1,019 votes for Staten Island?","select 1953 where Richmond [Staten Is.] eq 1,019 ","['1953', 'party', 'Manhattan', 'The Bronx', 'Brooklyn', 'Queens', 'Richmond [Staten Is.]', 'Total']"
"What was the candidate who got 1,019 votes for staten island?","select 1953 where Richmond [Staten Is.] eq 1,019 ","['1953', 'party', 'Manhattan', 'The Bronx', 'Brooklyn', 'Queens', 'Richmond [Staten Is.]', 'Total']"
"What was the candidate that got 1,019 votes for Staten Island?","select 1953 where Richmond [Staten Is.] eq 1,019 ","['1953', 'party', 'Manhattan', 'The Bronx', 'Brooklyn', 'Queens', 'Richmond [Staten Is.]', 'Total']"
What was the opposing team for the game on 29 August?,select Opponent where Date eq august 29 ,"['Date', 'Opponent', 'Score', 'Loss', 'Attendance', 'Record']"
Which spans had a drop of 0?,select Span where Drop eq 0 ,"['Player', 'Span', 'Start', 'Tries', 'Conv', 'Pens', 'Drop']"
Which span had a drop of 0?,select Span where Drop eq 0 ,"['Player', 'Span', 'Start', 'Tries', 'Conv', 'Pens', 'Drop']"
Which player has 11 tries?,select Player where Tries eq 11 ,"['Player', 'Span', 'Start', 'Tries', 'Conv', 'Pens', 'Drop']"
Which player has 11 attempts?,select Player where Tries eq 11 ,"['Player', 'Span', 'Start', 'Tries', 'Conv', 'Pens', 'Drop']"
Which player has a conv of 14?,select Player where Conv eq 14 ,"['Player', 'Span', 'Start', 'Tries', 'Conv', 'Pens', 'Drop']"
Which player has a Conv of 14?,select Player where Conv eq 14 ,"['Player', 'Span', 'Start', 'Tries', 'Conv', 'Pens', 'Drop']"
What was the conv on the span of 1992-2000?,select Conv where Span eq 1992-2000 ,"['Player', 'Span', 'Start', 'Tries', 'Conv', 'Pens', 'Drop']"
What was the conv on the span 1992-2000?,select Conv where Span eq 1992-2000 ,"['Player', 'Span', 'Start', 'Tries', 'Conv', 'Pens', 'Drop']"
What was the conv on the period 1992-2000?,select Conv where Span eq 1992-2000 ,"['Player', 'Span', 'Start', 'Tries', 'Conv', 'Pens', 'Drop']"
What is the high point toal for martine foubert below 2?,select MAX(Points) where Artist eq martine foubert and Place lt 2 ,"['Draw', 'Artist', 'Song', 'Points', 'Place']"
How much did the away team score Melbourne?,select Away team score where Away team eq melbourne ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
How much did the Melbourne away team score?,select Away team score where Away team eq melbourne ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the highest crowd number for the Richmond home team?,select MAX(Crowd) where Home team eq richmond ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which home team played at Glenferrie Oval?,select Home team where Venue eq glenferrie oval ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
How much did the away team score St Kilda?,select Away team score where Away team eq st kilda ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
How much did the away team score in St Kilda?,select Away team score where Away team eq st kilda ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which home team score has an away team score of 11.9 (75)?,select Home team score where Away team score eq 11.9 (75) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which home team has a home team score of 11.9 (75)?,select Home team score where Away team score eq 11.9 (75) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which crowd has an away team of St Kilda?,select Crowd where Away team eq st kilda ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which Crowd has an away team of St Kilda?,select Crowd where Away team eq st kilda ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which Away team has a Away team score of 15.13 (103)?,select Away team where Away team score eq 15.13 (103) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What stadium has a final score of 26 – 21?,select Stadium where Final Score eq 26–21 ,"['Date', 'Visiting Team', 'Final Score', 'Host Team', 'Stadium']"
What was the final score when the new orleans saints were visiting texas stadium?,select Final Score where Stadium eq texas stadium and Visiting Team eq new orleans saints ,"['Date', 'Visiting Team', 'Final Score', 'Host Team', 'Stadium']"
What was the final score when the new orleans saints visited texas stadium?,select Final Score where Stadium eq texas stadium and Visiting Team eq new orleans saints ,"['Date', 'Visiting Team', 'Final Score', 'Host Team', 'Stadium']"
What was the final score when the new orleans saints were visiting the texas stadium?,select Final Score where Stadium eq texas stadium and Visiting Team eq new orleans saints ,"['Date', 'Visiting Team', 'Final Score', 'Host Team', 'Stadium']"
What was the final score at texas stadium on 17 September?,select Final Score where Stadium eq texas stadium and Date eq september 17 ,"['Date', 'Visiting Team', 'Final Score', 'Host Team', 'Stadium']"
What was the final score at Texas Stadium on September 17?,select Final Score where Stadium eq texas stadium and Date eq september 17 ,"['Date', 'Visiting Team', 'Final Score', 'Host Team', 'Stadium']"
What was the final score for the game at the giants stadium when the indianapolis colts were the visiting team?,select Final Score where Visiting Team eq indianapolis colts and Stadium eq giants stadium ,"['Date', 'Visiting Team', 'Final Score', 'Host Team', 'Stadium']"
What was the final score for the game at the giants stadium when the Indianapolis Colts were the visiting team?,select Final Score where Visiting Team eq indianapolis colts and Stadium eq giants stadium ,"['Date', 'Visiting Team', 'Final Score', 'Host Team', 'Stadium']"
"What were the investment earnings in the year that state and federal taxes were $8,549,565?","select Investment Earnings where State & Federal eq 8,549,565 ","['Year', 'Property Taxes', 'Investment Earnings', 'Other Local Sources', 'State & Federal', 'Total Revenue']"
"What were the investment earnings in the year that state and federal taxes were $13,999,169?","select Investment Earnings where State & Federal eq 13,999,169 ","['Year', 'Property Taxes', 'Investment Earnings', 'Other Local Sources', 'State & Federal', 'Total Revenue']"
"What were the investment profits in a year when other local sources were $2,670,060 after 2001?","select Investment Earnings where Year lt 2001 and Other Local Sources eq $2,670,060 ","['Year', 'Property Taxes', 'Investment Earnings', 'Other Local Sources', 'State & Federal', 'Total Revenue']"
"What were the investment earnings in a year when the total revenue was $21,779,618?","select Investment Earnings where Total Revenue eq 21,779,618 ","['Year', 'Property Taxes', 'Investment Earnings', 'Other Local Sources', 'State & Federal', 'Total Revenue']"
"What were the property taxes in a year when the total revenue was $40,891,700 after 2002?","select Property Taxes where Year lt 2002 and Total Revenue eq $40,891,700 ","['Year', 'Property Taxes', 'Investment Earnings', 'Other Local Sources', 'State & Federal', 'Total Revenue']"
